order_id,product_id,quantity,unit_price,cost
3089,100,3,308,215
3090,44,1,387,270
3090,35,3,135,94
3091,75,2,379,265
3091,43,2,496,347
3092,34,2,374,261
3092,40,3,318,222
3092,49,1,436,305
3092,8,2,91,63
3093,26,3,98,68
3093,23,2,467,326
3093,9,3,155,108
3093,82,1,276,193
3093,100,3,442,309
3094,46,3,383,268
3094,4,2,141,98
3094,54,2,446,312
3095,82,3,96,67
3095,7,3,140,98
3095,18,1,356,249
3095,67,1,343,240
3096,91,1,466,326
3096,24,2,105,73
3096,22,2,276,193
3096,98,2,156,109
3097,21,3,66,46
3097,100,3,437,305
3097,21,3,199,139
3098,6,2,361,252
3098,12,1,361,252
3098,51,2,272,190
3098,22,3,465,325
3098,5,2,237,165
3099,8,2,247,172
3099,1,2,81,56
3100,15,3,159,111
3100,63,1,56,39
3100,16,1,148,103
3100,33,2,481,336
3100,72,2,200,140
3101,47,1,113,79
3101,16,3,418,292
3101,100,3,465,325
3101,89,2,317,221
3102,59,2,500,350
3102,100,2,140,98
3102,35,2,139,97
3102,23,3,320,224
3103,67,3,145,101
3103,79,2,182,127
3103,85,3,468,327
3103,10,2,457,319
3104,87,1,467,326
3104,85,3,68,47
3104,16,2,57,39
3104,49,1,283,198
3104,96,2,257,179
3105,42,1,175,122
3105,37,2,439,307
3105,63,1,238,166
3105,65,1,176,123
3106,31,3,190,133
3106,59,2,228,159
3106,77,3,213,149
3106,67,2,225,157
3107,65,3,140,98
3107,14,3,77,53
3108,63,1,217,151
3109,68,3,201,140
3109,84,2,357,249
3110,57,1,288,201
3110,55,2,102,71
3110,24,2,76,53
3110,22,2,365,255
3110,17,1,106,74
3111,57,1,444,310
3111,3,1,65,45
3112,26,3,447,312
3112,23,3,338,236
3113,5,2,216,151
3113,3,2,62,43
3113,7,3,468,327
3114,15,3,488,341
3114,76,2,459,321
3114,50,1,280,196
3114,8,2,110,77
3114,35,1,150,105
3115,57,2,303,212
3115,58,2,331,231
3115,86,3,55,38
3116,1,3,237,165
3117,73,1,374,261
3118,34,1,391,273
3119,6,3,79,55
3119,40,2,425,297
3120,59,2,156,109
3120,25,1,145,101
3120,96,2,55,38
3121,75,2,123,86
3121,66,2,226,158
3121,8,3,210,147
3121,33,2,257,179
3122,38,1,310,217
3123,59,2,348,243
3123,47,1,298,208
3123,29,1,414,289
3124,87,3,273,191
3124,20,3,70,49
3124,31,2,61,42
3125,98,3,272,190
3125,98,2,466,326
3126,47,3,349,244
3126,61,2,381,266
3126,66,2,352,246
3127,67,1,199,139
3127,29,3,118,82
3127,40,2,358,250
3128,35,3,200,140
3128,98,1,402,281
3128,88,2,399,279
3129,64,1,425,297
3129,91,2,345,241
3130,1,2,350,244
3130,74,3,427,298
3130,61,2,344,240
3130,64,2,200,140
3131,60,1,55,38
3131,60,1,138,96
3132,96,2,398,278
3132,57,2,252,176
3132,28,3,207,144
3133,23,1,72,50
3134,43,3,285,199
3134,2,1,230,161
3134,92,3,463,324
3135,90,2,459,321
3135,81,1,160,112
3136,78,3,326,228
3136,55,3,180,125
3136,7,3,105,73
3136,91,2,309,216
3136,70,3,243,170
3137,87,1,414,289
3137,75,1,204,142
3137,13,2,487,340
3138,19,1,138,96
3139,12,2,473,331
3139,2,1,440,308
3140,19,3,161,112
3140,86,2,140,98
3140,88,2,220,154
3141,65,1,175,122
3141,36,2,202,141
3141,7,2,64,44
3141,47,3,89,62
3141,22,2,113,79
3142,96,3,114,79
3142,45,1,80,56
3142,51,2,212,148
3142,80,3,304,212
3142,49,3,335,234
3143,2,2,377,263
3143,41,2,488,341
3143,2,1,133,93
3143,37,3,396,277
3143,98,1,161,112
3144,26,1,474,331
3144,39,1,73,51
3144,3,1,92,64
3144,73,3,461,322
3144,11,1,486,340
3145,50,3,219,153
3146,100,3,238,166
3147,67,3,123,86
3148,70,3,266,186
3148,63,2,291,203
3148,86,2,304,212
3148,59,2,378,264
3149,51,1,351,245
3149,90,2,52,36
3150,16,2,140,98
3151,40,1,62,43
3151,77,2,189,132
3151,84,2,394,275
3151,23,1,52,36
3151,14,3,110,77
3152,58,1,134,93
3152,27,2,258,180
3153,19,3,124,86
3153,3,1,200,140
3154,83,1,247,172
3154,22,3,345,241
3154,89,2,477,333
3154,72,1,73,51
3154,44,3,358,250
3155,48,3,333,233
3155,33,1,84,58
3155,86,2,443,310
3156,46,2,59,41
3156,30,1,363,254
3156,44,2,442,309
3156,37,3,291,203
3156,45,3,398,278
3157,8,3,235,164
3157,81,1,312,218
3158,14,3,379,265
3159,40,2,281,196
3159,39,3,279,195
3159,31,3,63,44
3160,61,3,119,83
3161,41,1,116,81
3161,18,2,60,42
3161,85,1,401,280
3162,47,1,499,349
3163,59,2,122,85
3164,97,1,109,76
3164,89,1,59,41
3164,48,1,239,167
3165,46,1,312,218
3165,18,3,279,195
3165,26,1,488,341
3166,33,3,240,168
3166,23,3,136,95
3167,70,3,56,39
3167,45,3,123,86
3167,92,1,153,107
3168,10,3,263,184
3168,68,1,116,81
3168,74,2,134,93
3168,46,1,214,149
3168,51,1,345,241
3169,91,2,100,70
3170,60,1,145,101
3170,45,2,61,42
3170,71,2,70,49
3170,99,2,494,345
3171,84,2,447,312
3171,68,1,305,213
3171,90,1,465,325
3172,74,1,206,144
3173,42,1,91,63
3173,31,1,295,206
3174,59,3,372,260
3174,95,1,304,212
3174,85,3,304,212
3174,62,3,484,338
3174,96,2,500,350
3175,88,1,135,94
3175,6,1,302,211
3175,8,3,117,81
3175,6,1,193,135
3175,13,2,427,298
3176,19,2,318,222
3176,6,3,50,35
3177,65,1,233,163
3177,39,1,245,171
3178,85,1,94,65
3179,85,3,116,81
3179,88,3,278,194
3179,30,2,478,334
3180,29,2,374,261
3180,28,3,216,151
3180,78,3,472,330
3180,60,3,351,245
3181,3,3,204,142
3182,59,1,276,193
3183,3,1,262,183
3183,91,1,232,162
3183,70,2,92,64
3183,8,3,330,230
3184,57,1,400,280
3184,28,1,371,259
3184,47,3,262,183
3184,21,1,212,148
3184,55,2,153,107
3185,55,2,361,252
3185,77,2,323,226
3186,18,2,380,266
3187,24,1,496,347
3187,85,1,158,110
3187,95,3,366,256
3188,54,1,257,179
3188,62,3,62,43
3188,2,1,313,219
3188,26,1,114,79
3188,16,3,352,246
3189,35,3,464,324
3189,39,2,165,115
3189,44,1,377,263
3189,57,3,441,308
3190,100,1,212,148
3190,29,2,347,242
3190,94,3,93,65
3190,97,1,205,143
3190,56,2,312,218
3191,45,2,214,149
3191,77,3,124,86
3191,30,2,459,321
3191,43,3,181,126
3191,80,3,420,294
3192,8,3,315,220
3192,47,1,174,121
3193,14,3,284,198
3193,75,1,357,249
3194,63,1,428,299
3194,25,3,221,154
3194,48,1,143,100
3195,83,2,495,346
3195,32,3,402,281
3195,59,1,204,142
3196,9,3,266,186
3196,64,3,413,289
3196,45,2,182,127
3196,57,2,211,147
3197,66,2,209,146
3197,78,1,75,52
3197,16,1,405,283
3197,99,2,123,86
3198,7,2,61,42
3198,42,3,380,266
3198,16,3,399,279
3198,30,2,253,177
3199,34,3,88,61
3199,26,1,284,198
3199,53,1,272,190
3199,74,2,455,318
3200,80,3,177,123
3200,81,1,364,254
3200,100,3,311,217
3200,85,1,208,145
3200,78,1,166,116
3201,95,2,396,277
3201,94,3,145,101
3201,61,2,363,254
3201,100,3,352,246
3201,70,3,353,247
3202,55,3,313,219
3202,39,3,420,294
3202,11,2,209,146
3202,7,2,384,268
3203,22,2,339,237
3203,84,2,182,127
3203,48,2,286,200
3203,68,1,97,67
3203,72,1,297,207
3204,75,1,52,36
3204,51,2,58,40
3204,76,3,443,310
3204,25,1,404,282
3205,83,1,328,229
3205,3,1,134,93
3206,52,2,407,284
3207,17,1,178,124
3207,43,1,270,189
3208,46,2,466,326
3209,51,2,90,62
3209,27,2,175,122
3209,20,1,326,228
3210,28,2,387,270
3210,69,1,298,208
3210,37,2,72,50
3210,22,3,344,240
3210,81,1,413,289
3211,35,3,383,268
3211,29,1,489,342
3212,45,3,487,340
3212,35,2,382,267
3212,88,3,360,251
3212,5,3,175,122
3212,18,2,280,196
3213,81,3,453,317
3213,75,2,310,217
3213,91,1,74,51
3213,61,1,471,329
3213,41,1,335,234
3214,3,3,269,188
3214,69,3,241,168
3214,29,3,453,317
3214,62,2,464,324
3215,34,2,247,172
3215,70,3,57,39
3215,38,3,219,153
3215,43,3,106,74
3216,19,3,361,252
3217,22,1,258,180
3218,70,1,439,307
3218,71,2,291,203
3218,19,1,84,58
3218,31,1,258,180
3218,70,3,146,102
3219,48,3,259,181
3220,85,2,338,236
3221,55,1,243,170
3221,90,3,329,230
3221,25,1,461,322
3221,95,2,394,275
3221,14,1,344,240
3222,80,1,53,37
3222,91,3,93,65
3223,20,3,256,179
3223,94,3,296,207
3224,52,2,166,116
3224,58,2,488,341
3224,13,1,201,140
3225,76,1,467,326
3225,70,3,372,260
3225,45,3,206,144
3226,22,2,490,343
3227,24,1,193,135
3227,26,2,242,169
3227,55,2,233,163
3227,9,3,427,298
3228,85,1,311,217
3228,95,3,77,53
3228,71,1,225,157
3228,87,3,432,302
3229,27,3,234,163
3229,85,1,415,290
3229,22,3,275,192
3229,43,1,84,58
3229,61,1,370,259
3230,26,1,106,74
3230,58,2,179,125
3230,63,1,273,191
3231,35,2,316,221
3231,18,2,72,50
3231,30,2,490,343
3231,65,2,383,268
3231,97,1,303,212
3232,49,2,393,275
3232,50,1,308,215
3232,74,1,160,112
3232,21,1,113,79
3233,38,1,444,310
3233,58,1,496,347
3233,78,1,373,261
3233,51,2,386,270
3233,88,3,357,249
3234,42,1,399,279
3234,8,3,136,95
3234,51,2,212,148
3234,71,3,327,228
3235,2,1,435,304
3236,17,1,115,80
3236,99,1,447,312
3236,65,1,481,336
3236,2,2,132,92
3236,14,3,393,275
3237,67,3,290,203
3237,50,1,299,209
3237,72,2,280,196
3237,43,1,255,178
3238,3,2,194,135
3238,50,3,348,243
3238,53,2,183,128
3238,27,3,326,228
3238,69,2,256,179
3239,37,1,316,221
3239,28,3,80,56
3239,47,3,216,151
3239,36,3,123,86
3239,37,1,82,57
3240,35,3,145,101
3240,91,3,328,229
3241,77,3,265,185
3241,3,1,103,72
3241,40,1,464,324
3241,17,3,251,175
3241,78,1,476,333
3242,79,3,389,272
3242,88,3,97,67
3242,67,3,469,328
3242,95,3,162,113
3243,64,1,496,347
3243,21,3,196,137
3244,29,3,315,220
3244,70,1,110,77
3244,98,2,210,147
3244,10,3,220,154
3244,55,2,345,241
3245,54,2,63,44
3245,68,2,101,70
3246,15,3,50,35
3246,54,3,490,343
3246,2,3,354,247
3246,88,2,249,174
3247,23,2,277,193
3247,50,1,125,87
3248,4,1,224,156
3248,19,1,273,191
3248,66,2,436,305
3248,49,3,371,259
3248,100,3,413,289
3249,82,2,381,266
3249,80,3,354,247
3250,4,2,156,109
3250,33,2,248,173
3250,81,3,488,341
3251,78,1,255,178
3252,81,3,445,311
3252,54,3,176,123
3252,13,2,379,265
3252,21,3,205,143
3252,45,3,392,274
3253,56,1,115,80
3253,77,3,216,151
3253,42,3,224,156
3253,29,3,415,290
3254,30,1,376,263
3254,48,1,123,86
3255,15,1,150,105
3255,98,1,431,301
3255,11,1,77,53
3255,43,3,104,72
3256,12,3,129,90
3256,82,1,278,194
3256,5,3,425,297
3256,86,2,255,178
3256,100,3,498,348
3257,91,3,419,293
3257,87,1,230,161
3257,100,1,161,112
3258,27,1,142,99
3258,85,1,66,46
3258,65,2,59,41
3258,7,3,308,215
3259,76,1,429,300
3259,4,1,125,87
3259,36,2,152,106
3260,13,3,146,102
3260,29,2,315,220
3261,83,3,260,182
3261,64,3,249,174
3262,34,1,166,116
3262,27,3,53,37
3263,89,1,153,107
3263,6,3,69,48
3263,43,3,283,198
3263,72,1,119,83
3264,70,2,149,104
3264,69,3,465,325
3264,28,1,104,72
3265,89,2,463,324
3265,63,1,115,80
3266,41,1,370,259
3267,24,2,253,177
3267,89,1,418,292
3268,18,3,144,100
3268,66,1,399,279
3269,53,1,127,88
3270,1,3,289,202
3270,8,3,360,251
3270,47,3,242,169
3271,35,2,368,257
3271,87,2,379,265
3272,3,2,144,100
3272,52,3,110,77
3272,25,2,242,169
3272,56,2,224,156
3272,48,3,149,104
3273,28,1,62,43
3273,11,3,142,99
3274,45,2,289,202
3274,3,3,339,237
3274,64,1,425,297
3275,65,2,283,198
3276,8,1,265,185
3276,5,1,280,196
3276,55,3,102,71
3277,53,2,467,326
3277,11,1,299,209
3277,97,2,425,297
3278,91,3,246,172
3278,92,3,133,93
3279,57,3,81,56
3279,16,2,234,163
3279,76,1,467,326
3279,21,2,121,84
3279,33,2,249,174
3280,71,2,213,149
3281,21,2,234,163
3281,88,1,305,213
3281,96,1,99,69
3282,5,2,63,44
3283,49,1,297,207
3283,7,2,152,106
3284,39,3,418,292
3284,7,3,473,331
3284,97,1,332,232
3284,30,2,314,219
3284,38,1,211,147
3285,51,1,441,308
3285,7,2,281,196
3286,94,1,393,275
3286,2,2,370,259
3286,98,1,358,250
3287,96,1,474,331
3287,33,2,199,139
3288,16,1,411,287
3289,41,2,303,212
3289,48,2,285,199
3289,52,3,354,247
3289,46,1,112,78
3289,53,1,475,332
3290,65,2,132,92
3290,98,1,121,84
3290,2,2,136,95
3290,10,3,278,194
3291,85,1,470,329
3291,14,2,419,293
3292,97,3,212,148
3293,72,3,372,260
3293,15,3,233,163
3293,17,1,71,49
3293,43,2,95,66
3293,36,1,392,274
3294,34,1,399,279
3294,3,2,114,79
3294,50,2,51,35
3295,13,3,294,205
3295,88,1,378,264
3296,8,1,157,109
3296,13,3,402,281
3297,93,2,96,67
3297,91,3,343,240
3297,26,2,426,298
3298,45,3,148,103
3298,26,3,153,107
3299,100,2,486,340
3299,16,2,417,291
3299,78,3,180,125
3299,70,3,131,91
3299,80,2,474,331
3300,1,2,408,285
3300,11,1,232,162
3300,13,2,378,264
3300,67,3,160,112
3300,25,3,153,107
3301,87,2,225,157
3301,30,1,193,135
3301,15,3,387,270
3301,85,3,224,156
3302,10,2,216,151
3303,72,2,253,177
3303,38,1,379,265
3303,89,1,95,66
3303,59,3,403,282
3303,86,2,212,148
3304,23,2,277,193
3304,64,1,459,321
3304,35,2,486,340
3304,35,3,393,275
3305,39,2,79,55
3306,75,1,468,327
3306,20,1,479,335
3306,97,3,401,280
3306,14,1,241,168
3307,6,2,254,177
3307,88,3,409,286
3308,86,1,367,256
3308,10,3,445,311
3309,78,3,401,280
3310,79,3,352,246
3310,32,2,190,133
3310,85,1,141,98
3311,37,3,177,123
3311,42,3,415,290
3311,63,3,128,89
3311,3,3,52,36
3312,87,3,266,186
3313,26,3,419,293
3313,72,1,446,312
3313,53,2,157,109
3313,81,1,281,196
3313,27,2,418,292
3314,22,1,206,144
3315,72,1,87,60
3315,81,3,103,72
3315,30,2,159,111
3316,70,2,50,35
3316,23,2,143,100
3316,72,3,201,140
3316,66,1,72,50
3317,27,1,246,172
3317,89,3,434,303
3318,88,1,217,151
3318,56,3,382,267
3318,56,2,232,162
3319,99,2,249,174
3319,72,2,317,221
3319,96,2,319,223
3319,19,2,177,123
3320,21,2,361,252
3320,99,1,56,39
3320,63,2,473,331
3320,73,2,123,86
3321,21,1,478,334
3321,50,1,343,240
3321,48,2,389,272
3321,47,1,259,181
3322,49,1,322,225
3322,18,3,477,333
3322,98,3,426,298
3322,69,3,470,329
3322,52,2,462,323
3323,52,2,322,225
3323,100,2,377,263
3323,73,3,143,100
3323,17,3,84,58
3323,85,1,367,256
3324,29,1,412,288
3324,28,3,483,338
3324,16,2,287,200
3324,76,1,375,262
3324,87,2,87,60
3325,2,1,463,324
3325,89,2,210,147
3325,18,2,274,191
3325,62,3,468,327
3326,21,2,284,198
3326,74,2,166,116
3327,22,2,243,170
3327,48,1,239,167
3328,99,3,356,249
3328,17,2,110,77
3328,38,1,324,226
3328,23,2,401,280
3329,75,3,269,188
3329,35,2,128,89
3330,13,3,472,330
3330,36,1,412,288
3331,47,3,491,343
3331,93,3,471,329
3331,60,2,471,329
3331,45,1,366,256
3332,28,3,279,195
3332,88,1,96,67
3333,64,2,483,338
3333,23,1,159,111
3333,90,1,141,98
3334,89,2,196,137
3334,26,2,171,119
3334,29,2,156,109
3334,21,2,156,109
3334,67,2,52,36
3335,41,3,287,200
3335,71,1,347,242
3335,61,2,377,263
3335,13,3,493,345
3336,2,2,125,87
3336,3,2,480,336
3336,5,1,454,317
3337,47,1,371,259
3338,58,1,72,50
3339,99,2,75,52
3339,19,1,63,44
3339,5,1,169,118
3339,92,3,337,235
3339,67,2,412,288
3340,45,1,316,221
3340,72,1,386,270
3340,70,2,373,261
3341,9,1,345,241
3341,28,2,230,161
3342,40,2,173,121
3342,48,3,176,123
3342,45,1,453,317
3342,30,3,452,316
3342,46,1,73,51
3343,49,1,391,273
3343,36,2,170,118
3343,18,1,308,215
3343,5,1,410,287
3344,15,2,380,266
3344,55,2,106,74
3345,78,1,173,121
3345,82,1,192,134
3345,77,3,381,266
3345,62,3,273,191
3345,57,3,485,339
3346,60,2,374,261
3346,42,3,198,138
3347,35,2,181,126
3348,68,3,397,277
3348,9,2,138,96
3348,66,1,91,63
3349,31,1,449,314
3349,27,2,226,158
3349,3,1,272,190
3349,4,3,160,112
3349,98,3,326,228
3350,72,3,254,177
3350,93,1,205,143
3350,44,1,61,42
3351,85,2,497,347
3351,49,1,291,203
3351,17,2,187,130
3351,70,2,407,284
3352,100,1,304,212
3352,90,3,491,343
3352,13,3,447,312
3352,74,3,80,56
3353,10,3,162,113
3353,29,1,86,60
3354,21,3,320,224
3354,26,1,491,343
3354,44,1,237,165
3355,79,2,406,284
3355,51,2,70,49
3355,38,3,93,65
3355,79,3,330,230
3355,18,2,112,78
3356,27,3,330,230
3356,2,3,168,117
3356,78,2,460,322
3356,54,1,458,320
3357,57,1,189,132
3357,49,1,431,301
3357,90,2,168,117
3358,20,3,291,203
3358,46,3,428,299
3358,53,2,480,336
3358,78,1,404,282
3359,71,2,273,191
3359,60,2,377,263
3359,71,1,410,287
3359,33,1,249,174
3360,84,1,161,112
3360,71,2,83,58
3360,11,2,423,296
3360,37,3,223,156
3361,16,3,124,86
3361,51,2,288,201
3362,83,1,496,347
3362,81,2,377,263
3362,62,3,364,254
3362,13,3,328,229
3363,32,1,421,294
3364,79,1,156,109
3364,14,1,155,108
3364,5,2,267,186
3365,75,1,320,224
3365,70,2,345,241
3365,88,3,329,230
3365,77,2,183,128
3366,24,3,56,39
3366,30,3,77,53
3366,18,2,78,54
3367,86,1,464,324
3367,58,3,226,158
3367,33,2,435,304
3367,99,2,286,200
3367,64,1,90,62
3368,64,1,208,145
3368,59,2,177,123
3369,52,2,342,239
3369,66,3,78,54
3369,56,1,161,112
3369,4,3,407,284
3369,24,2,201,140
3370,41,2,257,179
3370,17,1,447,312
3371,60,2,261,182
3371,5,3,175,122
3371,70,2,374,261
3372,92,3,440,308
3372,40,2,195,136
3372,85,2,305,213
3373,46,3,134,93
3373,2,1,281,196
3374,5,3,263,184
3374,59,1,412,288
3374,1,1,146,102
3374,39,1,300,210
3374,36,3,355,248
3375,35,3,52,36
3375,11,3,359,251
3375,65,2,111,77
3376,72,3,283,198
3376,29,1,219,153
3376,4,3,262,183
3376,9,1,213,149
3377,63,1,434,303
3377,93,1,233,163
3377,38,2,395,276
3377,86,2,75,52
3377,28,2,457,319
3378,15,3,322,225
3378,2,2,276,193
3379,25,3,253,177
3380,13,1,438,306
3380,98,1,202,141
3380,91,3,309,216
3381,98,3,368,257
3381,96,3,108,75
3381,35,3,485,339
3382,56,2,360,251
3382,33,2,102,71
3382,81,1,242,169
3383,39,1,175,122
3383,9,1,401,280
3383,58,2,329,230
3383,2,3,134,93
3384,77,2,359,251
3384,64,1,358,250
3384,75,1,167,116
3384,31,2,351,245
3384,49,1,261,182
3385,91,1,111,77
3386,11,3,252,176
3386,93,1,85,59
3386,80,2,386,270
3386,75,1,437,305
3387,57,3,165,115
3387,8,3,308,215
3388,94,1,244,170
3388,88,2,318,222
3388,33,2,72,50
3388,24,1,221,154
3388,84,2,298,208
3389,24,1,196,137
3390,19,2,440,308
3390,79,2,401,280
3390,57,2,299,209
3391,59,1,498,348
3392,41,1,393,275
3392,20,2,434,303
3392,55,3,500,350
3392,76,3,99,69
3393,79,1,117,81
3394,50,3,116,81
3394,90,2,463,324
3394,98,1,168,117
3394,62,1,475,332
3395,69,3,179,125
3395,47,1,194,135
3395,98,3,366,256
3396,92,1,308,215
3396,7,2,163,114
3396,66,1,406,284
3397,55,2,320,224
3397,65,1,170,118
3397,16,1,393,275
3397,86,3,210,147
3397,87,1,466,326
3398,48,3,59,41
3398,90,3,498,348
3398,78,2,407,284
3398,76,1,469,328
3398,62,2,149,104
3399,72,2,318,222
3399,33,1,195,136
3400,64,2,229,160
3401,71,3,465,325
3401,11,3,153,107
3401,62,1,310,217
3401,3,2,319,223
3401,92,2,257,179
3402,99,2,126,88
3402,87,1,121,84
3403,22,1,456,319
3404,17,2,87,60
3404,52,2,221,154
3404,22,2,130,91
3404,64,2,161,112
3404,90,3,414,289
3405,86,3,180,125
3405,22,2,244,170
3405,19,2,100,70
3406,95,1,79,55
3407,54,2,229,160
3407,55,1,84,58
3408,70,2,448,313
3409,20,3,121,84
3409,30,2,231,161
3409,99,2,302,211
3409,60,2,200,140
3409,26,1,361,252
3410,44,3,415,290
3410,26,2,287,200
3410,95,3,429,300
3410,65,3,345,241
3410,28,2,133,93
3411,30,1,235,164
3411,38,2,354,247
3411,93,3,203,142
3411,30,2,68,47
3412,40,1,472,330
3412,62,2,451,315
3413,77,3,351,245
3413,70,1,89,62
3413,75,2,229,160
3413,94,3,403,282
3414,28,2,225,157
3414,2,3,237,165
3415,61,2,427,298
3416,33,1,441,308
3416,40,3,461,322
3416,35,2,321,224
3416,76,2,126,88
3416,49,3,232,162
3417,89,1,413,289
3417,18,1,266,186
3417,93,3,434,303
3418,19,2,284,198
3419,78,1,303,212
3419,38,2,136,95
3420,49,2,369,258
3420,48,1,392,274
3420,31,3,85,59
3421,82,1,90,62
3421,73,2,331,231
3421,49,2,378,264
3421,44,1,489,342
3422,82,1,400,280
3422,55,2,88,61
3422,93,3,373,261
3423,72,1,212,148
3423,95,3,345,241
3423,88,2,267,186
3423,11,1,426,298
3423,87,3,412,288
3424,77,1,141,98
3425,4,1,92,64
3425,25,2,463,324
3425,72,1,451,315
3425,81,3,66,46
3425,23,3,481,336
3426,73,2,145,101
3426,34,3,399,279
3426,32,2,63,44
3426,69,1,318,222
3427,14,1,187,130
3427,55,1,91,63
3427,37,3,132,92
3427,77,3,319,223
3428,52,3,345,241
3428,55,1,261,182
3429,59,2,366,256
3429,22,1,204,142
3429,33,3,325,227
3429,14,2,220,154
3430,62,2,294,205
3430,21,3,359,251
3431,67,1,99,69
3431,13,1,214,149
3431,77,1,212,148
3431,28,2,290,203
3431,76,3,129,90
3432,66,3,239,167
3432,48,3,343,240
3432,8,1,283,198
3432,63,1,98,68
3433,50,2,65,45
3433,70,2,59,41
3433,49,3,148,103
3434,12,3,297,207
3434,38,2,412,288
3434,70,2,210,147
3434,44,2,489,342
3434,3,1,389,272
3435,66,3,123,86
3435,24,1,226,158
3435,96,3,474,331
3435,25,1,334,233
3436,50,3,203,142
3436,47,3,386,270
3436,84,1,461,322
3436,58,1,468,327
3437,31,1,157,109
3437,53,2,76,53
3437,46,1,269,188
3437,74,1,357,249
3438,80,1,67,46
3438,57,2,75,52
3438,45,1,483,338
3438,70,1,349,244
3439,85,1,308,215
3439,26,2,362,253
3439,2,3,488,341
3439,80,2,444,310
3439,3,1,88,61
3440,94,3,325,227
3440,23,2,500,350
3441,44,1,53,37
3441,33,3,315,220
3442,10,1,431,301
3442,96,2,388,271
3443,99,3,429,300
3443,97,3,388,271
3443,14,2,176,123
3443,96,3,487,340
3443,49,1,276,193
3444,34,1,219,153
3444,63,1,181,126
3445,77,2,392,274
3446,23,1,146,102
3446,56,2,342,239
3446,41,1,163,114
3446,7,2,395,276
3447,42,3,234,163
3448,50,1,145,101
3448,33,3,206,144
3448,61,2,428,299
3448,96,3,300,210
3448,89,1,163,114
3449,6,2,162,113
3449,12,2,100,70
3449,29,1,458,320
3449,50,2,124,86
3450,60,2,491,343
3450,87,1,108,75
3450,93,3,404,282
3450,65,3,161,112
3451,87,1,406,284
3451,53,1,143,100
3451,48,3,486,340
3451,75,1,87,60
3451,81,3,382,267
3452,81,2,124,86
3452,6,1,69,48
3452,43,3,99,69
3453,98,2,413,289
3453,12,3,492,344
3453,68,2,107,74
3454,54,2,278,194
3455,99,2,252,176
3456,50,3,414,289
3456,57,1,304,212
3457,73,1,411,287
3457,94,3,197,137
3458,37,1,224,156
3458,21,3,52,36
3459,25,2,351,245
3459,90,2,377,263
3460,43,1,324,226
3460,89,1,359,251
3461,37,3,488,341
3461,90,1,178,124
3462,2,2,443,310
3462,87,2,122,85
3462,34,3,246,172
3462,34,1,332,232
3463,19,1,399,279
3463,48,1,218,152
3463,44,3,79,55
3463,28,2,414,289
3464,12,3,230,161
3464,64,3,318,222
3465,16,1,130,91
3466,62,2,487,340
3466,13,2,293,205
3466,87,2,410,287
3467,28,3,271,189
3468,94,3,421,294
3468,84,1,405,283
3468,47,2,164,114
3469,75,3,127,88
3469,3,1,431,301
3469,21,2,224,156
3469,52,2,148,103
3469,73,1,71,49
3470,62,3,276,193
3470,82,2,416,291
3471,15,1,146,102
3471,84,2,485,339
3472,19,1,144,100
3472,33,1,243,170
3473,37,3,263,184
3473,78,1,215,150
3473,61,2,223,156
3473,16,3,432,302
3473,64,3,94,65
3474,96,1,205,143
3474,75,1,398,278
3474,16,3,162,113
3474,91,1,67,46
3474,85,1,219,153
3475,63,2,269,188
3475,7,1,108,75
3475,32,1,300,210
3476,43,1,453,317
3476,29,1,198,138
3476,4,2,183,128
3477,34,3,320,224
3477,9,1,138,96
3477,75,1,188,131
3477,2,3,57,39
3477,48,1,370,259
3478,63,2,59,41
3478,53,3,325,227
3479,88,3,271,189
3479,64,1,261,182
3479,39,3,209,146
3479,37,3,319,223
3479,38,2,305,213
3480,28,1,424,296
3480,57,1,427,298
3480,79,2,187,130
3480,77,1,474,331
3481,94,3,364,254
3482,21,3,427,298
3483,8,2,62,43
3483,97,1,83,58
3484,13,2,76,53
3484,47,2,192,134
3485,17,1,434,303
3485,34,1,125,87
3486,77,1,215,150
3486,14,2,401,280
3486,14,3,219,153
3487,74,2,446,312
3487,33,1,321,224
3487,78,3,142,99
3487,57,1,167,116
3488,93,3,152,106
3488,77,2,494,345
3489,97,3,87,60
3490,72,2,260,182
3491,53,2,52,36
3491,89,1,211,147
3491,95,2,56,39
3491,2,2,453,317
3491,97,1,379,265
3492,80,2,69,48
3492,53,1,293,205
3492,34,1,77,53
3492,70,3,270,189
3492,43,1,176,123
3493,29,2,116,81
3493,57,1,207,144
3494,11,1,428,299
3494,29,2,198,138
3494,42,1,82,57
3494,95,1,426,298
3495,97,2,476,333
3495,75,1,168,117
3496,8,3,345,241
3496,80,1,268,187
3496,81,2,119,83
3497,46,2,253,177
3497,74,1,150,105
3497,49,2,211,147
3498,19,3,112,78
3498,67,2,293,205
3499,100,1,306,214
3500,80,3,399,279
3500,36,3,170,118
3500,91,1,373,261
3500,82,2,172,120
3501,24,1,488,341
3501,21,1,298,208
3502,92,3,359,251
3502,8,1,244,170
3502,46,1,352,246
3502,2,1,414,289
3503,61,1,90,62
3503,36,1,157,109
3503,33,3,65,45
3504,30,1,421,294
3504,38,1,137,95
3505,53,3,396,277
3505,55,1,180,125
3505,59,3,265,185
3505,38,1,251,175
3506,85,3,199,139
3506,32,2,54,37
3506,5,3,420,294
3507,68,3,125,87
3507,63,1,462,323
